Family|Reference|Descripition|UnitWeight| UnitLength|UnitHigh|UnitWidth|Dimiter| ExportHigh|ExportWidth|ExportLenght|ExportWeight|ExportVolume|IndividualBoxHigh|IndividualBoxWiidth|IndividualBoxLengh| IndividualBoxVolume|IndividualBoxWeight|IP|ElectricClass|BulbIncluded|BulbDescription|Driver/ballst/transformer_Included |Driver/Transformer/Ballast_Description|Material|Quantity|PVP|Barcode|CustumDutyCode
0         |01014               |NIKO APLIQUE IZQUIERDO 6W 3000K INDUCCION                                                           |,7000|300,000000|220,000000|145,000000|,000000|,000000|,000000|,000000|,000000|,000000|45,000000|75,000000|265,000000|,000894|,700000|20                       |II  |1|SMD LED 7W 3000K 500Lm                                                                              |1||ALUMINIO + CRISTAL OPAL                                                                             |Available|225,000000|8421776142053                 |9405109890          
0         |01015               |TAKE AWAY PORTATIL RECARGABLE BLANCA LED 3W 3000K                                                   |,3200|118,000000|200,000000|,000000|,000000|480,000000|320,000000|730,000000|11,000000|,112829|215,000000|153,000000|153,000000|,005033|,500000|20                       |III |1|730                                                                                                 |1|USB DC5V 2A DRIVER IN                                                                               |CUERPO DE PC  BASE MADERA (Hevea brasiliensis).                                                     |Available|130,000000|8421776146495                 |9405102190          
0         |01016               |TAKE AWAY PORTATIL RECARGABLE NEGRA LED 3W 3000K                                                    |,3200|118,000000|200,000000|,000000|,000000|480,000000|320,000000|730,000000|11,000000|,112829|215,000000|153,000000|153,000000|,005033|,500000|20                       |III |1|LED 3W 3000K 1W -15H / 2W-10H / 3W 5H RECARGA 3/4 HORAS                                             |1|USB DC5V 2A DRIVER IN                                                                               |CUERPO DE PC BASE DE MADERA (Hevea brasiliensis)                                                    |Available|130,000000|8421776146501                 |9405102190          
0         |01017               |TAKE AWAY ACCESORIO APLIQUE                                                                         |,0300|,000000|2,000000|,000000|4,000000|40,000000|52,000000|52,000000|8,449000|,000000|40,000000|52,000000|52,000000|,000100|,017000||III |0||0||CUERPO DE MADERA                                                                                    |Available|15,000000|8421776146518                 |4421999999          
0         |01025               |NIKO PC BASE SOBREMESA DERECHA LED 7W 3000K INDUC                                                   |1,6000|300,000000|220,000000|145,000000|,000000|,000000|,000000|,000000|,000000|,000000|165,000000|165,000000|320,000000|,008712|,000000|20                       |II  |1|LED 7W 3000K 530Lm                                                                                  |1||CUERPO DE METAL DIFUSOR PMMA OPAL                                                                   |Available|180,000000|8421776168008                 |9405109890          
0         |01026               |NIKO PC APLIQUE IZQUIERDO                                                                           |,7000|300,000000|220,000000|145,000000|,000000|,000000|,000000|,000000|,000000|,000000|165,000000|165,000000|320,000000|,008712|,000000|20                       |II  |1|SMD LED 7W 3000K 500Lm                                                                              |1||CUERPO DE METAL DIFUSOR CRISTAL OPAL                                                                |Available|225,000000|8421776168015                 |9405109890          
0         |01027               |NIKO PC APLIQUE DERECHO                                                                             |,7000|300,000000|220,000000|145,000000|,000000|,000000|,000000|,000000|,000000|,000000|165,000000|165,000000|320,000000|,008712|,000000|20                       |II  |1|LED 7W 3000K 500Lm                                                                                  |1||CUERPO DE METAL DIFUSOR CRISTAL OPAL                                                                |Available|225,000000|8421776168022                 |9405109890          
0         |01040               |BOARD APLIQUE PIZARRA LED 7W 2700K                                                                  |2,4200|350,000000|,000000|,000000|350,000000|400,000000|40,000000|405,000000|13,000000|,040000|400,000000|40,000000|405,000000|,007200|2,600000|20                       |I   |1|LED 7W 2700K 1280 lms                                                                               |1||CUERPO DE METAL Y DIFUSOR DE PMMA                                                                   |Available|119,000000|8421776169296                 |9405109890          
0         |01046               |GUEST PIE DE SALON NEGRO 1xE27                                                                      |,0000|560,000000|1060,000000|400,000000|,000000|100,000000|450,000000|1100,000000|,000000|,049500|100,000000|450,000000|1100,000000|,049500|,000000|||0|1xE27                                                                                               |0||CUERPO DE ALUMINIO                                                                                  |Available|296,800000|8421776183223                 |9405109890          
0         |01000               |HAN PERCHERO BLANCO LED 6W 2700K                                                                    |2,8000|1010,000000|66,000000|250,000000|,000000|1000,000000|303,000000|585,000000|16,800000|,177255|985,000000|100,000000|280,000000|,027580|2,800000|20                       |I   |1|LED 6W 2700K 500 Lm                                                                                 |1|DRIVER IN 500mA                                                                                     |CUERPO DE METAL DIFUSOR PMMA OPAL                                                                   |Available|165,000000|8421776116405                 |9405109890          
0         |01001               |HAN PERCHERO NEGRO LED 6W 2700K                                                                     |2,8000|1010,000000|66,000000|250,000000|,000000|1000,000000|303,000000|585,000000|16,800000|,177255|985,000000|100,000000|280,000000|,027580|2,800000|20                       |I   |1|LED 6W 2700K  500 Lm                                                                                |1|DRIVER IN 500mA                                                                                     |CUERPO DE METAL DIFUSOR PMMA OPAL                                                                   |Available|165,000000|8421776116412                 |9405109890          
0         |01005               |NIT APLIQUE BLANCO E27 20W                                                                          |2,3000|400,000000|200,000000|200,000000|,000000|420,000000|440,000000|640,000000|13,800000|,118272|212,000000|204,000000|403,000000|,017429|2,300000|20                       |II  |0|1 X E27 20W                                                                                         |0||CUERPO DE METAL                                                                                     |Available|79,900000|8421776116429                 |9405109890          
0         |01006               |NIT APLIQUE NEGRO E27 20W                                                                           |2,3000|400,000000|200,000000|200,000000|,000000|420,000000|440,000000|640,000000|13,800000|,118272|210,000000|215,000000|405,000000|,018286|2,300000|20                       |II  |0|1 X E27 20W                                                                                         |0||CUERPO DE METAL                                                                                     |Available|79,900000|8421776116436                 |9405109890          
0         |01007               |NIKO LED 7W 3000K INDUCCION                                                                         |1,6000|300,000000|220,000000|145,000000|,000000|165,000000|165,000000|312,000000|19,080000|,000000|165,000000|165,000000|312,000000|,008712|1,590000|20                       |II  |1|LED 7W 3000K 530Lm                                                                                  |1||CUERPO DE METAL DIFUSOR CRISTAL OPAL                                                                |Available|180,000000|8421776146389                 |9405109890          
0         |01009               |NIKO APLIQUE DERECHO 7W 3000K INDUCCION                                                             |,7000|300,000000|220,000000|145,000000|,000000|,000000|,000000|,000000|,000000|,000000|45,000000|75,000000|263,000000|,000888|,700000|20                       |II  |1|LED 7W 3000K 500Lm                                                                                  |1||ALUMINIO+CRISTAL OPAL                                                                               |Available|225,000000|8421776146402                 |9405109890          
0         |01041               |BOARD APLIQUE PIZARRA LED 12W 2700K                                                                 |3,8700|30,000000|,000000|,000000|450,000000|500,000000|40,000000|500,000000|17,480000|,050000|500,000000|40,000000|500,000000|,011250|4,370000|20                       |I   |1|LED 12W 2700K 1900 lms                                                                              |1||CUERPO DE METAL Y DIFUSOR  DE PMMA                                                                  |Available|154,500000|8421776169302                 |9405109890          
0         |01045               |GUEST APLIQUE NEGRO 1xE27                                                                           |,0000|360,000000|605,000000|250,000000|,000000|150,000000|350,000000|650,000000|,000000|,034125|150,000000|350,000000|650,000000|,034125|,000000||I   |0|1xE27                                                                                               |0||CUERPO DE ALUMINIO                                                                                  |Available|155,300000|8421776183230                 |9405109890          
1         |17309               |GU10 LED 7W CRI>90 40° 3000K 500Lm                                                                  |,1000|50,000000|54,000000|50,000000|50,000000|198,000000|286,000000|585,000000|10,000000|,033127|65,000000|50,000000|50,000000|,000163|,100000|20                       ||1|COB LED 7W CRI>90 40° 3000K 500Lm                                                                   |1|BUILT IN                                                                                            |CUERPO DE ALUMINIO Y PVC                                                                            |Available|8,900000|8421776120297                 |8543709099          
1         |17316               |GU10 LED 8W 2700K 450Lm 38°                                                                         |,0100|50,000000|55,000000|50,000000|50,000000|,000000|,000000|,000000|1,000000|,015000|60,000000|50,000000|50,000000|,000169|,010000|20                       ||1|GU10 8W 2700K 450Lm 38°                                                                             |0||METAL Y PVC                                                                                         |Available|7,500000|8421776086227                 |8543709099          
1         |17317               |GU10 LED 8W 4000K 480Lm 38°                                                                         |,0100|50,000000|55,000000|50,000000|50,000000|,000000|,000000|,000000|1,000000|,015000|60,000000|50,000000|50,000000|,000169|,010000|20                       ||1|GU10 8W 4000K 480Lm 38°                                                                             |0||METAL Y PVC                                                                                         |Available|7,500000|8421776086234                 |8543709099          
1         |17318               |GU10 LED 8W 2700K 38° DIMABLE                                                                       |,1000|53,000000|50,000000|53,000000|53,000000|198,000000|286,000000|585,000000|10,000000|,033127|65,000000|52,000000|52,000000|,000176|,100000|20                       ||1|COB LED 8W 2700K 38° 450Lm DIMABLE                                                                  |0||POLICARBONATO Y CRISTAL                                                                             |Available|9,500000|8421776086753                 |8539500000          
1         |17319               |GU10 LED 8W 4000K 38° DIMABLE                                                                       |,1000|53,000000|50,000000|53,000000|53,000000|198,000000|286,000000|585,000000|10,000000|,033127|63,000000|50,000000|50,000000|,000158|,100000|20                       ||1|COB LED 8W 4000K 38° 480Lm DIMABLE                                                                  |0||POLICARBONATO Y CRISTAL                                                                             |Available|9,500000|8421776086760                 |8543709099          
1         |17320               |GU10 LED 8W 2700K 60°                                                                               |,1000|50,000000|58,000000|50,000000|50,000000|198,000000|286,000000|585,000000|10,000000|,033127|63,000000|50,000000|50,000000|,000158|,100000|20                       ||1|COB LED 8W 2700K 500Lm 60° CRI>80                                                                   |0||ALUMINIO Y PLÁSTICO                                                                                 |Available|7,500000|8421776087071                 |8543709099          
1         |17321               |GU10 LED 8W 4000K 60°                                                                               |,1000|50,000000|58,000000|50,000000|50,000000|198,000000|286,000000|585,000000|10,000000|,015750|63,000000|50,000000|50,000000|,000158|,100000|20                       ||1|COB LED 8W 4000K 520Lm 60° CRI>80                                                                   |1|BUILT IN DRIVER                                                                                     |ALUMINIO Y PLASTICO                                                                                 |Available|7,500000|8421776087088                 |8543709099          
1         |17324               |GU10 LED 8W 2700K 60° NEGRA                                                                         |,0500|50,000000|54,000000|50,000000|50,000000|198,000000|286,000000|585,000000|50,000000|,033127|55,000000|50,000000|65,000000|,000179|,500000|20                       ||1|GU10 COB LED 8W 2700K 500Lm 60° CRI>80                                                              |0||ALUMINIO Y PLÁSTICO                                                                                 |Available|7,500000|8421776087668                 |8543709099          
1         |17325               |GU10 LED 8W 4000K 60° NEGRA                                                                         |,0500|50,000000|54,000000|50,000000|50,000000|198,000000|286,000000|585,000000|50,000000|,033127|50,000000|50,000000|65,000000|,000163|,500000|20                       ||1|GU10 COB LED 8W 4000K 520Lm 60° CRI>80                                                              |0|BUILT IN DRIVER                                                                                     |ALUMINIO Y PLASTICO                                                                                 |Available|7,500000|8421776087675                 |8543709099          
1         |17328               |GU10 LED 7W 2700K 600Lm 120°                                                                        |,1000|50,000000|55,000000|50,000000|50,000000|168,000000|285,000000|580,000000|7,500000|,027770|65,000000|50,000000|50,000000|,000163|,100000|20                       ||1|GU10 LED 7W 2700K 600Lm CRI>80 120°                                                                 |1||ALUMINIO Y PC OPAL                                                                                  |Available|5,300000|8421776112476                 |8543709099          
1         |17329               |GU10 LED 7W 4000K 600Lm 120º                                                                        |,1000|50,000000|55,000000|50,000000|50,000000|168,000000|285,000000|580,000000|7,500000|,027770|65,000000|50,000000|50,000000|,000163|,100000|20                       ||1|GU10 LED 7W 4000K 600Lm CRI>80 360°                                                                 |1||ALUMINIO Y PC OPAL                                                                                  |Available|5,300000|8421776112483                 |8543709099          
1         |17330               |GU10 CRISTAL 7W 3000K 38° 540Lm                                                                     |,1000|50,000000|53,000000|50,000000|50,000000|285,000000|270,000000|275,000000|8,700000|,021161|65,000000|50,000000|50,000000|,000163|,100000|||1|LED 7W 3000K 38° 540Lm CRI80                                                                        |1||CUERPO DE METAL Y CRISTAL                                                                           |Available|11,800000|8421776115149                 |8539500000          
1         |17331               |GU10 LED 8W 2700K 60° DIMABLE NEGRA                                                                 |,1000|50,000000|54,000000|50,000000|50,000000|,000000|,000000|,000000|,000000|,000000|65,000000|55,000000|55,000000|,000197|,100000|20                       ||1|GU10 8W 2700K 60° 500lm                                                                             |0|||Not Available|9,500000|8421776143296                 |8543709099          
1         |17332               |GU10 LED 8W 4000K 60° DIMABLE NEGRA                                                                 |,1000|53,000000|50,000000|53,000000|53,000000|,000000|,000000|,000000|,000000|,000000|65,000000|55,000000|55,000000|,000197|,100000|20                       ||1|GU10 COB LED 8W 4000K 60° DIMANBLE                                                                  |0||POLICARBONATO Y CRISTAL                                                                             |Available|9,500000|8421776143302                 |8543709099          
1         |17062               |ESTANDAR A65 SENSOR LED E27 10W 4000K 1020Lm                                                        |,1000|,000000|125,000000|,000000|65,000000|325,000000|368,000000|742,000000|10,000000|,058357|130,000000|67,000000|67,000000|,000584|,100000|20                       ||1|E27 LED 10W 4000K 1020Lm A60 270°                                                                   |0||METAL Y PLASTICO                                                                                    |Available|15,900000|8421776086395                 |8539500000          
1         |17063               |E27 ESTANDAR LED 8W 2700K                                                                           |,1000|60,000000|110,000000|60,000000|60,000000|270,000000|345,000000|385,000000|1,000000|,005493|130,000000|65,000000|65,000000|,000549|,100000|20                       ||1|SMD LED E27 8W 2700K 638Lm CRI>80 200°                                                              |0||CUERPO DE POLICARBONATO Y ALUMINIO                                                                  |Available|5,900000|8421776087064                 |8543709099          
1         |17064               |E27 ESTANDAR LED 8W 5000K                                                                           |,1000|60,000000|110,000000|60,000000|60,000000|270,000000|345,000000|385,000000|1,000000|,005493|130,000000|65,000000|65,000000|,000549|,100000|20                       ||1|SMD LED E27 8W 5000K 680Lm CRI>80 270°                                                              |0||CUERPO DE POLICARBONATO Y ALUMINIO                                                                  |Available|5,900000|8421776087101                 |8543709099          
1         |17067               |ESTANDAR LED E27 10W 2700K DIMABLE                                                                  |,0500|60,000000|120,000000|60,000000|,000000|300,000000|331,000000|675,000000|5,500000|,043200|120,000000|60,000000|60,000000|,000432|,500000|20                       ||1|LED 10W 2700K 810Lm CRI>80 270°                                                                     |0|DRIVER BUILT IN                                                                                     |CUERPO DE ALUMINIO Y PVC                                                                            |Available|10,750000|8421776087194                 |8539500000          
1         |17340               |GX53 LED 6W 3000K                                                                                   |,0800|,000000|23,500000|,000000|75,000000|,000000|,000000|,000000|10,000000|,022400|80,000000|35,000000|80,000000|,000224|,100000|20                       ||1|GX53 LED 6W 3000K 480Lm                                                                             |0||CUERPO DE ALUMINIO Y ABS                                                                            |Available|11,500000|8421776095939                 |8539500000          
1         |17398               |PAR38 E27 LED 12W IP65 3000K 810Lm                                                                  |,4000|,000000|134,000000|,000000|120,000000|192,000000|567,000000|696,000000|8,000000|,075769|150,000000|132,000000|132,000000|,002614|,400000|65                       ||1|E27 12W 2200K 810Lm CRI>80 23°                                                                      |1||ALUMINIO Y CRISTAL                                                                                  |Available|22,600000|8421776112742                 |8543709099          
1         |17399               |PAR38 E27 LED 10W 400Lm VERDE                                                                       |,4000|120,000000|134,000000|120,000000|120,000000|192,000000|567,000000|696,000000|8,000000|,049010|145,000000|130,000000|130,000000|,002643|,400000|20                       ||1|E27 PAR38 LED 10W 60° 400Lm                                                                         |0||METAL, POLICARBONATO Y CRISTAL                                                                      |Available|19,700000|8421776084780                 |8543709099          
1         |17400               |PAR38 E27 LED 10W 4000K 850Lm BLANCA                                                                |,3000|120,000000|140,000000|120,000000|120,000000|192,000000|567,000000|696,000000|6,000000|,052853|135,000000|135,000000|145,000000|,002643|,300000|20                       ||1|E27 PAR38 LED 10W 4000K 850Lm 220-240V                                                              |0||METAL, POLICARBONATO Y CRISTAL                                                                      |Available|19,700000|8421776064577                 |8543709099          
1         |17443               |G9 LED 3,5W 2700K 350Lm                                                                             |,0100|15,000000|50,000000|15,000000|15,000000|150,000000|230,000000|590,000000|,100000|,000240|60,000000|20,000000|20,000000|,000024|,010000|20                       ||1|G9 LED 3,5W 2700K 350Lm 360°                                                                        |0||CUERPO DE ALUMINIO Y PC                                                                             |Available|7,900000|8421776087453                 |8539500000          
1         |17444               |G9 LED 3,5W 4000K 350Lm                                                                             |,0100|15,000000|50,000000|15,000000|15,000000|150,000000|230,000000|590,000000|,100000|,000240|60,000000|20,000000|20,000000|,000024|,010000|20                       ||1|G9 LED 3,5W 4000K 350Lm 360°                                                                        |0||CUERPO DE ALUMINIO Y PC                                                                             |Available|7,900000|8421776087460                 |8543709099          
1         |17445               |T30 LED E27 6W 2200K 550Lm AMBAR                                                                    |,0800|28,000000|300,000000|,000000|,000000|330,000000|35,000000|35,000000|4,650000|,019900|330,000000|35,000000|35,000000|,000398|,093000|20                       ||1|E27 LED 6W 2200K 550Lm                                                                              |0||CUERPO DE ALUMINIO Y CRISTAL                                                                        |Available|15,600000|8421776118256                 |8543709099          
1         |17446               |T26 LED 1W E14 2700K 120Lm                                                                          |,0100|25,000000|58,000000|,000000|,000000|68,000000|32,000000|32,000000|2,600000|,011800|68,000000|32,000000|32,000000|,000059|,013000|20                       ||1|E14 1W 2700K 120Lm                                                                                  |0||CUERPO DE ALUMINIO Y CRISTAL                                                                        |Available|4,400000|8421776118232                 |8543709099          
1         |17447               |A160 SP 5W E27 DIMABLE AMBAR                                                                        |,0100|,000000|300,000000|,000000|160,000000|65,000000|50,000000|50,000000|,408000|,000000|65,000000|50,000000|50,000000|,010326|,068000|||0|E27 5W 2000K DIMABLE AMBER 280 Lm 360° CRI>80                                                       |0||CUERPO AMBAR DE ALUMINIO Y CRISTAL                                                                  |Available|59,900000|8421776147218                 |8543709099          
1         |17448               |G200 SP E27 5W DIMABLE AMBAR                                                                        |,0100|,000000|300,000000|,000000|200,000000|325,000000|228,000000|222,000000|5,320000|,000000|325,000000|228,000000|222,000000|,013844|1,330000|||0|E27 5W 2000K  DIMABLE 280LM 360° CRI>80                                                             |0||CUERPO DE CRISTAL                                                                                   |Available|62,000000|8421776147225                 |8543709099          
1         |17449               |BT180 SP E27 8W DIMABLE AMBAR                                                                       |,0100|,000000|390,000000|,000000|160,000000|420,000000|190,000000|190,000000|2,000000|,000000|420,000000|190,000000|190,000000|,014844|,500000|||0|E27 8W 2000K DIM 400LM 360° CRI>80                                                                  |0||CUERPO DE CRISTAL                                                                                   |Available|69,700000|8421776147249                 |8543709099          
1         |17460               |C35 MATE LED E14  4W 2700K 450LM                                                                    |,1000|,000000|100,000000|,000000|35,000000|252,000000|230,000000|470,000000|3,000000|,027241|115,000000|40,000000|40,000000|,000184|,100000|20                       ||1|E14 LED 4W 2700K 450LM 360° CRI>80                                                                  |1||CRISTAL Y ALUMINIO                                                                                  |Available|5,600000|8421776112414                 |8543709099          
1         |17461               |G45 MATE LED E14 4W 2700K 450LM                                                                     |,1000|,000000|78,000000|,000000|45,000000|160,000000|350,000000|710,000000|5,000000|,039760|90,000000|55,000000|55,000000|,000272|,100000|20                       ||1|E14 LED 4W 2700K 450Lm CRI>80 360°                                                                  |1||ALUMINIO Y CRISTAL                                                                                  |Available|5,800000|8421776112421                 |8543709099          
1         |17462               |G45 MATE LED E27  4W 2700K 450LM                                                                    |,1000|,000000|70,000000|,000000|45,000000|215,000000|285,000000|580,000000|4,000000|,035540|90,000000|53,000000|53,000000|,000253|,100000|20                       ||0|E27 LED 4W 2700K 450Lm CRI>80 360°                                                                  |0||ALUMINIO Y CRISTAL                                                                                  |Available|5,800000|8421776112438                 |8543709099          
1         |17463               |A60 MATE LED E27 7W 2700K 800Lm                                                                     |,1000|,000000|102,000000|,000000|60,000000|160,000000|350,000000|710,000000|5,000000|,039760|130,000000|66,000000|66,000000|,000566|,100000|20                       ||1|E27 LED 7W 2700K 640Lm CRI>80 360°                                                                  |1||CRISTAL Y ALUMINIO                                                                                  |Available|8,380000|8421776112445                 |8543709099          
1         |17464               |G95 MATE LED E27 6W 2700K 800Lm                                                                     |,1000|,000000|138,000000|,000000|95,000000|325,000000|220,000000|530,000000|5,000000|,037895|160,000000|100,000000|100,000000|,001600|,100000|20                       ||1|E27 LED 6W 2700K 800Lm CRI>80 360°                                                                  |1||ALUMINIO Y CRISTAL                                                                                  |Available|11,650000|8421776112452                 |8543709099          
1         |17465               |G125 MATE LED E27  6W 2700K 800Lm                                                                   |,1000|,000000|175,000000|,000000|125,000000|440,000000|290,000000|700,000000|5,000000|,089320|200,000000|130,000000|130,000000|,003380|,100000|20                       ||1|E27 LED 6W 2700K 800Lm CRI>80 360°                                                                  |1||CUERPO DE ALUMINIO Y CRISTAL                                                                        |Available|14,100000|8421776112469                 |8539500000          
1         |17466               |G9 LED 5W 2700K 500Lm                                                                               |,1000|,000000|60,000000|,000000|16,000000|150,000000|230,000000|590,000000|6,500000|,020355|65,000000|20,000000|20,000000|,000026|,100000|20                       ||1|G9 LED 5W 2700K 500Lm CRI>80 360°                                                                   |1||CERAMICA                                                                                            |Available|8,500000|8421776112506                 |8543709099          
1         |17467               |G9 LED 5W 4000K 510Lm                                                                               |,1000|,000000|60,000000|,000000|16,000000|150,000000|230,000000|590,000000|6,500000|,020355|65,000000|20,000000|20,000000|,000026|,100000|20                       ||1|G9 LED 5W 4000K 510Lm CRI>80 360°                                                                   |1||CERAMICA                                                                                            |Available|8,500000|8421776112513                 |8543709099          
1         |17468               |G9 LED 3,5W 2700K DIMABLE 350Lm                                                                     |,1000|,000000|50,000000|,000000|16,000000|150,000000|230,000000|590,000000|6,500000|,020355|60,000000|20,000000|20,000000|,000024|,100000|20                       ||1|G9 LED 3,5W 2700K 350Lm CRI>80 360°                                                                 |1||CERAMICA                                                                                            |Available|10,800000|8421776112568                 |8539500000          
1         |17471               |G45 LED E27 1W BLANCA 4000K                                                                         |,0100|45,000000|66,000000|,000000|,000000|65,000000|45,000000|45,000000|1,900000|,013200|65,000000|45,000000|45,000000|,000132|,019000|20                       ||0|E27 1W                                                                                              |0||CUERPO DE ALUMINIO Y DIFUSOR PBT POLIBUTILENO                                                       |Available|2,500000|8421776118188                 |8543709099          
1         |17472               |G45 LED E27 1W AZUL                                                                                 |,0100|45,000000|66,000000|,000000|,000000|65,000000|45,000000|45,000000|1,900000|,000000|65,000000|45,000000|45,000000|,000000|,019000|20                       ||0|E27 1W                                                                                              |0||CUERPO DE ALUMINIO Y DIFUSOR PBT POLIBUTILENO                                                       |Available|2,500000|8421776118195                 |8543709099          
1         |17473               |G45 LED E27 1W VERDE                                                                                |,0100|45,000000|66,000000|,000000|,000000|65,000000|45,000000|45,000000|1,900000|,013200|65,000000|45,000000|45,000000|,000132|,019000|20                       ||0|E27 1W                                                                                              |0||CUERPO DE ALUMINIO Y DIFUSOR PBT POLIBUTILENO                                                       |Available|2,500000|8421776118201                 |8543709099          
1         |17474               |G45 LED E27 1W ROJA                                                                                 |,0100|45,000000|66,000000|,000000|,000000|65,000000|45,000000|45,000000|1,900000|,013200|65,000000|45,000000|45,000000|,000132|,019000|20                       ||0|E27 1W                                                                                              |0||CUERPO DE ALUMINIO Y DIFUSOR PBT POLIBUTILENO                                                       |Available|2,500000|8421776118218                 |8543709099          
1         |17475               |G45 LED E27 1W AMARILLA                                                                             |,0100|45,000000|66,000000|,000000|,000000|65,000000|45,000000|45,000000|1,900000|,013200|65,000000|45,000000|45,000000|,000132|,019000|20                       ||0|E27 1W                                                                                              |0||CUERPO DE ALUMINIO Y DIFUSOR PBT POLIBUTILENO                                                       |Available|2,500000|8421776118225                 |8543709099          
1         |17476               |R63 LED E27 8W 2700K 700Lm                                                                          |,1000|63,000000|102,500000|,000000|,000000|,000000|,000000|,000000|5,000000|,036780|120,000000|65,000000|65,000000|,000507|,100000|20                       ||1|E27 8W 2700K 700Lm 120° CRI>80                                                                      |0||CUERPO DE METAL Y POLIBUTILENO                                                                      |Available|4,700000|8421776120181                 |8543709099          
1         |17477               |R80 LED E27 12W 2700K 1050Lm                                                                        |,1000|80,000000|112,000000|,000000|,000000|,000000|,000000|,000000|1,000000|,059280|125,000000|83,000000|83,000000|,000861|,100000|20                       ||1|R80 LED E27 12W 2700K 1050Lm 120° CRI>80                                                            |0||CUERPO DE METAL Y POLIBULITENO                                                                      |Available|5,800000|8421776120198                 |8543709099          
1         |17478               |G120 LED E27 19W 2700K 1600Lm                                                                       |,2000|120,000000|155,000000|,000000|,000000|,000000|,000000|,000000|2,000000|,168780|114,000000|89,000000|85,000000|,000862|,200000|20                       ||1|LED E27 19W 2700K 1600Lm 270° CRI80                                                                 |0||CUERPO DE ALUMINIO Y POLIBUTILENO                                                                   |Available|13,100000|8421776120228                 |8543709099          
1         |17479               |G120 LED E27 19W 2700K 1600Lm DIMABLE                                                               |,3000|120,000000|170,000000|,000000|,000000|,000000|,000000|,000000|,000000|,000000|190,000000|125,000000|125,000000|,002969|,300000|20                       ||1|SMD LED E27 19W 2700K DIMABLE 1600Lm 270° CRI>80                                                    |0||CUERPO DE ALUMINIO Y POLIBUTILENO                                                                   |Available|17,900000|8421776143395                 |8543709099          
1         |17480               |G120 LED E27 19W 4000K 1600Lm DIMABLE                                                               |,2000|120,000000|170,000000|,000000|,000000|,000000|,000000|,000000|,000000|,000000|190,000000|125,000000|125,000000|,002969|,200000|20                       ||1|SMD LED E27 19W 4000K DIMABLE 1600Lm 270° CRI>80                                                    |0||CUERPO DE ALUMINIO Y POLIBUTILENO                                                                   |Available|17,900000|8421776143401                 |8543709099          
1         |17482               |G95 MATE LED E27 8W 2700K DIMABLE 850Lm                                                             |,1000|,000000|125,000000|,000000|95,000000|,000000|,000000|,000000|,000000|,000000|160,000000|100,000000|100,000000|,001600|,100000|20                       ||1|E27 LED 8W 2700K DIMABLE 850 Lm CRI>80 360°                                                         |0||ALUMINIO Y CRISTAL                                                                                  |Available|15,950000|8421776143425                 |8543709099          
1         |17483               |G95 MATE LED E27 8W 4000K DIMABLE 850Lm                                                             |,1000|,000000|125,000000|,000000|95,000000|,000000|,000000|,000000|,000000|,000000|160,000000|100,000000|100,000000|,001600|,100000|20                       ||1|E27 LED 8W 4000K DIMABLE 850 Lm CRI>80 360°                                                         |0||ALUMINIO Y CRISTAL                                                                                  |Available|15,950000|8421776143432                 |8543709099          
1         |17484               |A60 MATE LED E27 7W 4000K 800 lms                                                                   |,1000|,000000|102,000000|,000000|60,000000|,000000|,000000|,000000|,000000|,000000|125,000000|62,000000|62,000000|,000480|,100000|20                       ||1|E27 LED 7W 4000K 640Lm CRI>80 360°                                                                  |0||CRISTAL Y ALUMINIO                                                                                  |Available|8,800000|8421776143470                 |8543709099          
1         |17485               |A60 MATE LED E27 8W 2700K DIMABLE 850Lm                                                             |,1000|,000000|102,000000|,000000|60,000000|,000000|,000000|,000000|,000000|,000000|125,000000|62,000000|62,000000|,000480|,100000|20                       ||1|LED E27 8W 2700K DIMABLE 850Lm CRI>80 360°                                                          |0||ALUMINIO Y CRISTAL                                                                                  |Available|13,250000|8421776143487                 |8543709099          
1         |17486               |A60 MATE LED E27 8W 4000K DIMABLE 850Lm                                                             |,1000|,000000|102,000000|,000000|60,000000|,000000|,000000|,000000|,000000|,000000|125,000000|62,000000|62,000000|,000480|,100000|20                       ||1|LED E27 8W 4000K DIMABLE 850Lm CRI>80 360°                                                          |0||ALUMINIO Y CRISTAL                                                                                  |Available|13,250000|8421776143494                 |8543709099          
1         |17487               |G4 LED 1,6W 3000K 180Lm                                                                             |,1000|10,000000|,000000|37,000000|,000000|,000000|,000000|,000000|,000000|,000000|85,000000|20,000000|20,000000|,000034|,100000|20                       ||1|G4 LED 1,6W 3000K 180 Lm 360°                                                                       |0|||Available|5,100000|8421776143609                 |8543709099          
1         |17488               |R7S JP78MM LED 7W 2700K                                                                             |,1000|78,000000|,000000|,000000|23,000000||||||25,000000|25,000000|80,000000|,000050|,100000|20                       ||1|R7S JP78MM LED 7W 2700K 600Lm CRI>80 360°                                                           |0||CUERPO DE POLICARBONATO                                                                             |Available|6,900000|8421776144446                 |8543709099          
1         |17489               |R7S JP78MM LED 7W 4000K                                                                             |,1000|78,000000|,000000|,000000|23,000000||||||25,000000|25,000000|80,000000|,000050|,100000|20                       ||1|R7S JP78MM LED 7W 4000K 650Lm 360° CRI>80                                                           |0||CUERPO DE POLICARBONATO                                                                             |Available|6,900000|8421776144453                 |8543709099          
