Family;Reference;Descripition;UnitWeight; UnitLength;UnitHigh;UnitWidth;Dimiter; ExportHigh;ExportWidth;ExportLenght;ExportWeight;ExportVolume;IndividualBoxHigh;IndividualBoxWiidth;IndividualBoxLengh; IndividualBoxVolume;IndividualBoxWeight;IP;ElectricClass;BulbIncluded;BulbDescription;Driver/ballst/transformer_Included ;Driver/Transformer/Ballast_Description;Material;Quantity;PVP;Barcode;CustumDutyCode
0;01014               ;NIKO APLIQUE IZQUIERDO 6W 3000K INDUCCION                                                           ;0,7;300;220;145;0;0;0;0;0;0;45;75;265;0,000894;0,7;20;II  ;1;SMD LED 7W 3000K 500Lm                                                                              ;1;;ALUMINIO + CRISTAL OPAL                                                                             ;0;225;8421776142053;9405109890
0;01015               ;TAKE AWAY PORTATIL RECARGABLE BLANCA LED 3W 3000K                                                   ;0,32;118;200;0;0;480;320;730;11;0,112829;215;153;153;0,005033;0,5;20;III ;1;730;1;USB DC5V 2A DRIVER IN                                                                               ;CUERPO DE PC  BASE MADERA (Hevea brasiliensis).                                                     ;0;130;8421776146495;9405102190
0;01016               ;TAKE AWAY PORTATIL RECARGABLE NEGRA LED 3W 3000K                                                    ;0,32;118;200;0;0;480;320;730;11;0,112829;215;153;153;0,005033;0,5;20;III ;1;LED 3W 3000K 1W -15H / 2W-10H / 3W 5H RECARGA 3/4 HORAS                                             ;1;USB DC5V 2A DRIVER IN                                                                               ;CUERPO DE PC BASE DE MADERA (Hevea brasiliensis)                                                    ;0;130;8421776146501;9405102190
0;01017               ;TAKE AWAY ACCESORIO APLIQUE                                                                         ;0,03;0;2;0;4;40;52;52;8,449;0;40;52;52;0,0001;0,017;;III ;0;;0;;CUERPO DE MADERA                                                                                    ;0;15;8421776146518;4421999999
0;01025               ;NIKO PC BASE SOBREMESA DERECHA LED 7W 3000K INDUC                                                   ;1,6;300;220;145;0;0;0;0;0;0;165;165;320;0,008712;0;20;II  ;1;LED 7W 3000K 530Lm                                                                                  ;1;;CUERPO DE METAL DIFUSOR PMMA OPAL                                                                   ;0;180;8421776168008;9405109890
0;01026               ;NIKO PC APLIQUE IZQUIERDO                                                                           ;0,7;300;220;145;0;0;0;0;0;0;165;165;320;0,008712;0;20;II  ;1;SMD LED 7W 3000K 500Lm                                                                              ;1;;CUERPO DE METAL DIFUSOR CRISTAL OPAL                                                                ;0;225;8421776168015;9405109890
0;01027               ;NIKO PC APLIQUE DERECHO                                                                             ;0,7;300;220;145;0;0;0;0;0;0;165;165;320;0,008712;0;20;II  ;1;LED 7W 3000K 500Lm                                                                                  ;1;;CUERPO DE METAL DIFUSOR CRISTAL OPAL                                                                ;0;225;8421776168022;9405109890
0;01040               ;BOARD APLIQUE PIZARRA LED 7W 2700K                                                                  ;2,42;350;0;0;350;400;40;405;13;0,04;400;40;405;0,0072;2,6;20;I   ;1;LED 7W 2700K 1280 lms                                                                               ;1;;CUERPO DE METAL Y DIFUSOR DE PMMA                                                                   ;0;119;8421776169296;9405109890
0;01046               ;GUEST PIE DE SALON NEGRO 1xE27                                                                      ;0;560;1060;400;0;100;450;1100;0;0,0495;100;450;1100;0,0495;0;;;0;1xE27                                                                                               ;0;;CUERPO DE ALUMINIO                                                                                  ;0;296,8;8421776183223;9405109890
0;01000               ;HAN PERCHERO BLANCO LED 6W 2700K                                                                    ;2,8;1010;66;250;0;1000;303;585;16,8;0,177255;985;100;280;0,02758;2,8;20;I   ;1;LED 6W 2700K 500 Lm                                                                                 ;1;DRIVER IN 500mA                                                                                     ;CUERPO DE METAL DIFUSOR PMMA OPAL                                                                   ;0;165;8421776116405;9405109890
0;01001               ;HAN PERCHERO NEGRO LED 6W 2700K                                                                     ;2,8;1010;66;250;0;1000;303;585;16,8;0,177255;985;100;280;0,02758;2,8;20;I   ;1;LED 6W 2700K  500 Lm                                                                                ;1;DRIVER IN 500mA                                                                                     ;CUERPO DE METAL DIFUSOR PMMA OPAL                                                                   ;0;165;8421776116412;9405109890
0;01005               ;NIT APLIQUE BLANCO E27 20W                                                                          ;2,3;400;200;200;0;420;440;640;13,8;0,118272;212;204;403;0,017429;2,3;20;II  ;0;1 X E27 20W                                                                                         ;0;;CUERPO DE METAL                                                                                     ;0;79,9;8421776116429;9405109890
0;01006               ;NIT APLIQUE NEGRO E27 20W                                                                           ;2,3;400;200;200;0;420;440;640;13,8;0,118272;210;215;405;0,018286;2,3;20;II  ;0;1 X E27 20W                                                                                         ;0;;CUERPO DE METAL                                                                                     ;0;79,9;8421776116436;9405109890
0;01007               ;NIKO LED 7W 3000K INDUCCION                                                                         ;1,6;300;220;145;0;165;165;312;19,08;0;165;165;312;0,008712;1,59;20;II  ;1;LED 7W 3000K 530Lm                                                                                  ;1;;CUERPO DE METAL DIFUSOR CRISTAL OPAL                                                                ;0;180;8421776146389;9405109890
0;01009               ;NIKO APLIQUE DERECHO 7W 3000K INDUCCION                                                             ;0,7;300;220;145;0;0;0;0;0;0;45;75;263;0,000888;0,7;20;II  ;1;LED 7W 3000K 500Lm                                                                                  ;1;;ALUMINIO+CRISTAL OPAL                                                                               ;0;225;8421776146402;9405109890
0;01041               ;BOARD APLIQUE PIZARRA LED 12W 2700K                                                                 ;3,87;30;0;0;450;500;40;500;17,48;0,05;500;40;500;0,01125;4,37;20;I   ;1;LED 12W 2700K 1900 lms                                                                              ;1;;CUERPO DE METAL Y DIFUSOR  DE PMMA                                                                  ;0;154,5;8421776169302;9405109890
0;01045               ;GUEST APLIQUE NEGRO 1xE27                                                                           ;0;360;605;250;0;150;350;650;0;0,034125;150;350;650;0,034125;0;;I   ;0;1xE27                                                                                               ;0;;CUERPO DE ALUMINIO                                                                                  ;0;155,3;8421776183230;9405109890
1;17309               ;GU10 LED 7W CRI>90 40? 3000K 500Lm                                                                  ;0,1;50;54;50;50;198;286;585;10;0,033127;65;50;50;0,000163;0,1;20;;1;COB LED 7W CRI>90 40? 3000K 500Lm                                                                   ;1;BUILT IN                                                                                            ;CUERPO DE ALUMINIO Y PVC                                                                            ;0;8,9;8421776120297;8543709099
1;17316               ;GU10 LED 8W 2700K 450Lm 38?                                                                         ;0,01;50;55;50;50;0;0;0;1;0,015;60;50;50;0,000169;0,01;20;;1;GU10 8W 2700K 450Lm 38?                                                                             ;0;;METAL Y PVC                                                                                         ;0;7,5;8421776086227;8543709099
1;17317               ;GU10 LED 8W 4000K 480Lm 38?                                                                         ;0,01;50;55;50;50;0;0;0;1;0,015;60;50;50;0,000169;0,01;20;;1;GU10 8W 4000K 480Lm 38?                                                                             ;0;;METAL Y PVC                                                                                         ;0;7,5;8421776086234;8543709099
1;17318               ;GU10 LED 8W 2700K 38? DIMABLE                                                                       ;0,1;53;50;53;53;198;286;585;10;0,033127;65;52;52;0,000176;0,1;20;;1;COB LED 8W 2700K 38? 450Lm DIMABLE                                                                  ;0;;POLICARBONATO Y CRISTAL                                                                             ;0;9,5;8421776086753;8539500000
1;17319               ;GU10 LED 8W 4000K 38? DIMABLE                                                                       ;0,1;53;50;53;53;198;286;585;10;0,033127;63;50;50;0,000158;0,1;20;;1;COB LED 8W 4000K 38? 480Lm DIMABLE                                                                  ;0;;POLICARBONATO Y CRISTAL                                                                             ;0;9,5;8421776086760;8543709099
1;17320               ;GU10 LED 8W 2700K 60?                                                                               ;0,1;50;58;50;50;198;286;585;10;0,033127;63;50;50;0,000158;0,1;20;;1;COB LED 8W 2700K 500Lm 60? CRI>80                                                                   ;0;;ALUMINIO Y PL?STICO                                                                                 ;0;7,5;8421776087071;8543709099
1;17321               ;GU10 LED 8W 4000K 60?                                                                               ;0,1;50;58;50;50;198;286;585;10;0,01575;63;50;50;0,000158;0,1;20;;1;COB LED 8W 4000K 520Lm 60? CRI>80                                                                   ;1;BUILT IN DRIVER                                                                                     ;ALUMINIO Y PLASTICO                                                                                 ;0;7,5;8421776087088;8543709099
1;17324               ;GU10 LED 8W 2700K 60? NEGRA                                                                         ;0,05;50;54;50;50;198;286;585;50;0,033127;55;50;65;0,000179;0,5;20;;1;GU10 COB LED 8W 2700K 500Lm 60? CRI>80                                                              ;0;;ALUMINIO Y PL?STICO                                                                                 ;0;7,5;8421776087668;8543709099
1;17325               ;GU10 LED 8W 4000K 60? NEGRA                                                                         ;0,05;50;54;50;50;198;286;585;50;0,033127;50;50;65;0,000163;0,5;20;;1;GU10 COB LED 8W 4000K 520Lm 60? CRI>80                                                              ;0;BUILT IN DRIVER                                                                                     ;ALUMINIO Y PLASTICO                                                                                 ;0;7,5;8421776087675;8543709099
1;17328               ;GU10 LED 7W 2700K 600Lm 120?                                                                        ;0,1;50;55;50;50;168;285;580;7,5;0,02777;65;50;50;0,000163;0,1;20;;1;GU10 LED 7W 2700K 600Lm CRI>80 120?                                                                 ;1;;ALUMINIO Y PC OPAL                                                                                  ;0;5,3;8421776112476;8543709099
1;17329               ;GU10 LED 7W 4000K 600Lm 120?                                                                        ;0,1;50;55;50;50;168;285;580;7,5;0,02777;65;50;50;0,000163;0,1;20;;1;GU10 LED 7W 4000K 600Lm CRI>80 360?                                                                 ;1;;ALUMINIO Y PC OPAL                                                                                  ;0;5,3;8421776112483;8543709099
1;17330               ;GU10 CRISTAL 7W 3000K 38? 540Lm                                                                     ;0,1;50;53;50;50;285;270;275;8,7;0,021161;65;50;50;0,000163;0,1;;;1;LED 7W 3000K 38? 540Lm CRI80                                                                        ;1;;CUERPO DE METAL Y CRISTAL                                                                           ;0;11,8;8421776115149;8539500000
1;17331               ;GU10 LED 8W 2700K 60? DIMABLE NEGRA                                                                 ;0,1;50;54;50;50;0;0;0;0;0;65;55;55;0,000197;0,1;20;;1;GU10 8W 2700K 60? 500lm                                                                             ;0;;;0;9,5;8421776143296;8543709099
1;17332               ;GU10 LED 8W 4000K 60? DIMABLE NEGRA                                                                 ;0,1;53;50;53;53;0;0;0;0;0;65;55;55;0,000197;0,1;20;;1;GU10 COB LED 8W 4000K 60? DIMANBLE                                                                  ;0;;POLICARBONATO Y CRISTAL                                                                             ;0;9,5;8421776143302;8543709099
1;17062               ;ESTANDAR A65 SENSOR LED E27 10W 4000K 1020Lm                                                        ;0,1;0;125;0;65;325;368;742;10;0,058357;130;67;67;0,000584;0,1;20;;1;E27 LED 10W 4000K 1020Lm A60 270?                                                                   ;0;;METAL Y PLASTICO                                                                                    ;0;15,9;8421776086395;8539500000
1;17063               ;E27 ESTANDAR LED 8W 2700K                                                                           ;0,1;60;110;60;60;270;345;385;1;0,005493;130;65;65;0,000549;0,1;20;;1;SMD LED E27 8W 2700K 638Lm CRI>80 200?                                                              ;0;;CUERPO DE POLICARBONATO Y ALUMINIO                                                                  ;0;5,9;8421776087064;8543709099
1;17064               ;E27 ESTANDAR LED 8W 5000K                                                                           ;0,1;60;110;60;60;270;345;385;1;0,005493;130;65;65;0,000549;0,1;20;;1;SMD LED E27 8W 5000K 680Lm CRI>80 270?                                                              ;0;;CUERPO DE POLICARBONATO Y ALUMINIO                                                                  ;0;5,9;8421776087101;8543709099
1;17067               ;ESTANDAR LED E27 10W 2700K DIMABLE                                                                  ;0,05;60;120;60;0;300;331;675;5,5;0,0432;120;60;60;0,000432;0,5;20;;1;LED 10W 2700K 810Lm CRI>80 270?                                                                     ;0;DRIVER BUILT IN                                                                                     ;CUERPO DE ALUMINIO Y PVC                                                                            ;0;10,75;8421776087194;8539500000
1;17340               ;GX53 LED 6W 3000K                                                                                   ;0,08;0;23,5;0;75;0;0;0;10;0,0224;80;35;80;0,000224;0,1;20;;1;GX53 LED 6W 3000K 480Lm                                                                             ;0;;CUERPO DE ALUMINIO Y ABS                                                                            ;0;11,5;8421776095939;8539500000
1;17398               ;PAR38 E27 LED 12W IP65 3000K 810Lm                                                                  ;0,4;0;134;0;120;192;567;696;8;0,075769;150;132;132;0,002614;0,4;65;;1;E27 12W 2200K 810Lm CRI>80 23?                                                                      ;1;;ALUMINIO Y CRISTAL                                                                                  ;0;22,6;8421776112742;8543709099
1;17399               ;PAR38 E27 LED 10W 400Lm VERDE                                                                       ;0,4;120;134;120;120;192;567;696;8;0,04901;145;130;130;0,002643;0,4;20;;1;E27 PAR38 LED 10W 60? 400Lm                                                                         ;0;;METAL, POLICARBONATO Y CRISTAL                                                                      ;0;19,7;8421776084780;8543709099
1;17400               ;PAR38 E27 LED 10W 4000K 850Lm BLANCA                                                                ;0,3;120;140;120;120;192;567;696;6;0,052853;135;135;145;0,002643;0,3;20;;1;E27 PAR38 LED 10W 4000K 850Lm 220-240V                                                              ;0;;METAL, POLICARBONATO Y CRISTAL                                                                      ;0;19,7;8421776064577;8543709099
1;17443               ;G9 LED 3,5W 2700K 350Lm                                                                             ;0,01;15;50;15;15;150;230;590;0,1;0,00024;60;20;20;0,000024;0,01;20;;1;G9 LED 3,5W 2700K 350Lm 360?                                                                        ;0;;CUERPO DE ALUMINIO Y PC                                                                             ;0;7,9;8421776087453;8539500000
1;17444               ;G9 LED 3,5W 4000K 350Lm                                                                             ;0,01;15;50;15;15;150;230;590;0,1;0,00024;60;20;20;0,000024;0,01;20;;1;G9 LED 3,5W 4000K 350Lm 360?                                                                        ;0;;CUERPO DE ALUMINIO Y PC                                                                             ;0;7,9;8421776087460;8543709099
1;17445               ;T30 LED E27 6W 2200K 550Lm AMBAR                                                                    ;0,08;28;300;0;0;330;35;35;4,65;0,0199;330;35;35;0,000398;0,093;20;;1;E27 LED 6W 2200K 550Lm                                                                              ;0;;CUERPO DE ALUMINIO Y CRISTAL                                                                        ;0;15,6;8421776118256;8543709099
1;17446               ;T26 LED 1W E14 2700K 120Lm                                                                          ;0,01;25;58;0;0;68;32;32;2,6;0,0118;68;32;32;0,000059;0,013;20;;1;E14 1W 2700K 120Lm                                                                                  ;0;;CUERPO DE ALUMINIO Y CRISTAL                                                                        ;0;4,4;8421776118232;8543709099
1;17447               ;A160 SP 5W E27 DIMABLE AMBAR                                                                        ;0,01;0;300;0;160;65;50;50;0,408;0;65;50;50;0,010326;0,068;;;0;E27 5W 2000K DIMABLE AMBER 280 Lm 360? CRI>80                                                       ;0;;CUERPO AMBAR DE ALUMINIO Y CRISTAL                                                                  ;0;59,9;8421776147218;8543709099
1;17448               ;G200 SP E27 5W DIMABLE AMBAR                                                                        ;0,01;0;300;0;200;325;228;222;5,32;0;325;228;222;0,013844;1,33;;;0;E27 5W 2000K  DIMABLE 280LM 360? CRI>80                                                             ;0;;CUERPO DE CRISTAL                                                                                   ;0;62;8421776147225;8543709099
1;17449               ;BT180 SP E27 8W DIMABLE AMBAR                                                                       ;0,01;0;390;0;160;420;190;190;2;0;420;190;190;0,014844;0,5;;;0;E27 8W 2000K DIM 400LM 360? CRI>80                                                                  ;0;;CUERPO DE CRISTAL                                                                                   ;0;69,7;8421776147249;8543709099
1;17460               ;C35 MATE LED E14  4W 2700K 450LM                                                                    ;0,1;0;100;0;35;252;230;470;3;0,027241;115;40;40;0,000184;0,1;20;;1;E14 LED 4W 2700K 450LM 360? CRI>80                                                                  ;1;;CRISTAL Y ALUMINIO                                                                                  ;0;5,6;8421776112414;8543709099
1;17461               ;G45 MATE LED E14 4W 2700K 450LM                                                                     ;0,1;0;78;0;45;160;350;710;5;0,03976;90;55;55;0,000272;0,1;20;;1;E14 LED 4W 2700K 450Lm CRI>80 360?                                                                  ;1;;ALUMINIO Y CRISTAL                                                                                  ;0;5,8;8421776112421;8543709099
1;17462               ;G45 MATE LED E27  4W 2700K 450LM                                                                    ;0,1;0;70;0;45;215;285;580;4;0,03554;90;53;53;0,000253;0,1;20;;0;E27 LED 4W 2700K 450Lm CRI>80 360?                                                                  ;0;;ALUMINIO Y CRISTAL                                                                                  ;0;5,8;8421776112438;8543709099
1;17463               ;A60 MATE LED E27 7W 2700K 800Lm                                                                     ;0,1;0;102;0;60;160;350;710;5;0,03976;130;66;66;0,000566;0,1;20;;1;E27 LED 7W 2700K 640Lm CRI>80 360?                                                                  ;1;;CRISTAL Y ALUMINIO                                                                                  ;0;8,38;8421776112445;8543709099
1;17464               ;G95 MATE LED E27 6W 2700K 800Lm                                                                     ;0,1;0;138;0;95;325;220;530;5;0,037895;160;100;100;0,0016;0,1;20;;1;E27 LED 6W 2700K 800Lm CRI>80 360?                                                                  ;1;;ALUMINIO Y CRISTAL                                                                                  ;0;11,65;8421776112452;8543709099
1;17465               ;G125 MATE LED E27  6W 2700K 800Lm                                                                   ;0,1;0;175;0;125;440;290;700;5;0,08932;200;130;130;0,00338;0,1;20;;1;E27 LED 6W 2700K 800Lm CRI>80 360?                                                                  ;1;;CUERPO DE ALUMINIO Y CRISTAL                                                                        ;0;14,1;8421776112469;8539500000
1;17466               ;G9 LED 5W 2700K 500Lm                                                                               ;0,1;0;60;0;16;150;230;590;6,5;0,020355;65;20;20;0,000026;0,1;20;;1;G9 LED 5W 2700K 500Lm CRI>80 360?                                                                   ;1;;CERAMICA                                                                                            ;0;8,5;8421776112506;8543709099
1;17467               ;G9 LED 5W 4000K 510Lm                                                                               ;0,1;0;60;0;16;150;230;590;6,5;0,020355;65;20;20;0,000026;0,1;20;;1;G9 LED 5W 4000K 510Lm CRI>80 360?                                                                   ;1;;CERAMICA                                                                                            ;0;8,5;8421776112513;8543709099
1;17468               ;G9 LED 3,5W 2700K DIMABLE 350Lm                                                                     ;0,1;0;50;0;16;150;230;590;6,5;0,020355;60;20;20;0,000024;0,1;20;;1;G9 LED 3,5W 2700K 350Lm CRI>80 360?                                                                 ;1;;CERAMICA                                                                                            ;0;10,8;8421776112568;8539500000
1;17471               ;G45 LED E27 1W BLANCA 4000K                                                                         ;0,01;45;66;0;0;65;45;45;1,9;0,0132;65;45;45;0,000132;0,019;20;;0;E27 1W                                                                                              ;0;;CUERPO DE ALUMINIO Y DIFUSOR PBT POLIBUTILENO                                                       ;0;2,5;8421776118188;8543709099
1;17472               ;G45 LED E27 1W AZUL                                                                                 ;0,01;45;66;0;0;65;45;45;1,9;0;65;45;45;0;0,019;20;;0;E27 1W                                                                                              ;0;;CUERPO DE ALUMINIO Y DIFUSOR PBT POLIBUTILENO                                                       ;0;2,5;8421776118195;8543709099
1;17473               ;G45 LED E27 1W VERDE                                                                                ;0,01;45;66;0;0;65;45;45;1,9;0,0132;65;45;45;0,000132;0,019;20;;0;E27 1W                                                                                              ;0;;CUERPO DE ALUMINIO Y DIFUSOR PBT POLIBUTILENO                                                       ;0;2,5;8421776118201;8543709099
1;17474               ;G45 LED E27 1W ROJA                                                                                 ;0,01;45;66;0;0;65;45;45;1,9;0,0132;65;45;45;0,000132;0,019;20;;0;E27 1W                                                                                              ;0;;CUERPO DE ALUMINIO Y DIFUSOR PBT POLIBUTILENO                                                       ;0;2,5;8421776118218;8543709099
1;17475               ;G45 LED E27 1W AMARILLA                                                                             ;0,01;45;66;0;0;65;45;45;1,9;0,0132;65;45;45;0,000132;0,019;20;;0;E27 1W                                                                                              ;0;;CUERPO DE ALUMINIO Y DIFUSOR PBT POLIBUTILENO                                                       ;0;2,5;8421776118225;8543709099
1;17476               ;R63 LED E27 8W 2700K 700Lm                                                                          ;0,1;63;102,5;0;0;0;0;0;5;0,03678;120;65;65;0,000507;0,1;20;;1;E27 8W 2700K 700Lm 120? CRI>80                                                                      ;0;;CUERPO DE METAL Y POLIBUTILENO                                                                      ;0;4,7;8421776120181;8543709099
1;17477               ;R80 LED E27 12W 2700K 1050Lm                                                                        ;0,1;80;112;0;0;0;0;0;1;0,05928;125;83;83;0,000861;0,1;20;;1;R80 LED E27 12W 2700K 1050Lm 120? CRI>80                                                            ;0;;CUERPO DE METAL Y POLIBULITENO                                                                      ;0;5,8;8421776120198;8543709099
1;17478               ;G120 LED E27 19W 2700K 1600Lm                                                                       ;0,2;120;155;0;0;0;0;0;2;0,16878;114;89;85;0,000862;0,2;20;;1;LED E27 19W 2700K 1600Lm 270? CRI80                                                                 ;0;;CUERPO DE ALUMINIO Y POLIBUTILENO                                                                   ;0;13,1;8421776120228;8543709099
1;17479               ;G120 LED E27 19W 2700K 1600Lm DIMABLE                                                               ;0,3;120;170;0;0;0;0;0;0;0;190;125;125;0,002969;0,3;20;;1;SMD LED E27 19W 2700K DIMABLE 1600Lm 270? CRI>80                                                    ;0;;CUERPO DE ALUMINIO Y POLIBUTILENO                                                                   ;0;17,9;8421776143395;8543709099
1;17480               ;G120 LED E27 19W 4000K 1600Lm DIMABLE                                                               ;0,2;120;170;0;0;0;0;0;0;0;190;125;125;0,002969;0,2;20;;1;SMD LED E27 19W 4000K DIMABLE 1600Lm 270? CRI>80                                                    ;0;;CUERPO DE ALUMINIO Y POLIBUTILENO                                                                   ;0;17,9;8421776143401;8543709099
1;17482               ;G95 MATE LED E27 8W 2700K DIMABLE 850Lm                                                             ;0,1;0;125;0;95;0;0;0;0;0;160;100;100;0,0016;0,1;20;;1;E27 LED 8W 2700K DIMABLE 850 Lm CRI>80 360?                                                         ;0;;ALUMINIO Y CRISTAL                                                                                  ;0;15,95;8421776143425;8543709099
1;17483               ;G95 MATE LED E27 8W 4000K DIMABLE 850Lm                                                             ;0,1;0;125;0;95;0;0;0;0;0;160;100;100;0,0016;0,1;20;;1;E27 LED 8W 4000K DIMABLE 850 Lm CRI>80 360?                                                         ;0;;ALUMINIO Y CRISTAL                                                                                  ;0;15,95;8421776143432;8543709099
1;17484               ;A60 MATE LED E27 7W 4000K 800 lms                                                                   ;0,1;0;102;0;60;0;0;0;0;0;125;62;62;0,00048;0,1;20;;1;E27 LED 7W 4000K 640Lm CRI>80 360?                                                                  ;0;;CRISTAL Y ALUMINIO                                                                                  ;0;8,8;8421776143470;8543709099
1;17485               ;A60 MATE LED E27 8W 2700K DIMABLE 850Lm                                                             ;0,1;0;102;0;60;0;0;0;0;0;125;62;62;0,00048;0,1;20;;1;LED E27 8W 2700K DIMABLE 850Lm CRI>80 360?                                                          ;0;;ALUMINIO Y CRISTAL                                                                                  ;0;13,25;8421776143487;8543709099
1;17486               ;A60 MATE LED E27 8W 4000K DIMABLE 850Lm                                                             ;0,1;0;102;0;60;0;0;0;0;0;125;62;62;0,00048;0,1;20;;1;LED E27 8W 4000K DIMABLE 850Lm CRI>80 360?                                                          ;0;;ALUMINIO Y CRISTAL                                                                                  ;0;13,25;8421776143494;8543709099
1;17487               ;G4 LED 1,6W 3000K 180Lm                                                                             ;0,1;10;0;37;0;0;0;0;0;0;85;20;20;0,000034;0,1;20;;1;G4 LED 1,6W 3000K 180 Lm 360?                                                                       ;0;;;0;5,1;8421776143609;8543709099
1;17488               ;R7S JP78MM LED 7W 2700K                                                                             ;0,1;78;0;0;23;;;;;;25;25;80;0,00005;0,1;20;;1;R7S JP78MM LED 7W 2700K 600Lm CRI>80 360?                                                           ;0;;CUERPO DE POLICARBONATO                                                                             ;0;6,9;8421776144446;8543709099
1;17489               ;R7S JP78MM LED 7W 4000K                                                                             ;0,1;78;0;0;23;;;;;;25;25;80;0,00005;0,1;20;;1;R7S JP78MM LED 7W 4000K 650Lm 360? CRI>80                                                           ;0;;CUERPO DE POLICARBONATO                                                                             ;0;6,9;8421776144453;8543709099
1;17490               ;R7S JP118MM LED 12W 2700K                                                                           ;0,1;118;0;0;23;0;0;0;0;0;25;25;120;0,000075;0,1;20;;1;R7S JP117 12W 2700K 1000Lm 360? CRI>80                                                              ;0;;CUERPO DE POLICARBONATO                                                                             ;0;9,95;8421776144460;8543709099
1;17491               ;R7S JP118MM LED 12W 4000K                                                                           ;0,1;118;0;0;23;0;0;0;0;0;25;25;120;0,000075;0,1;20;;1;R7S JP118MM LED 12W 4000K 1050Lm 360? CRI>80                                                        ;0;;CUERPO DE POLICARBONATO                                                                             ;0;9,95;8421776144477;8543709099
1;17492               ;G45 MATE LED E27  4W 4000K                                                                          ;0,1;0;70;0;45;90;50;50;3;0;90;50;50;0;0,03;;;0;470lms                                                                                              ;0;;;0;5,8;8421776146563;8543709099
1;17493               ;G45 E27 LED 4W FILAMENTO AMBAR DIMABLE 2200K                                                        ;0,01;0;0;0;0;90;54;54;3;0;90;54;54;0;0,03;20;;1;LED E27 4W 2200K 300Lm                                                                              ;0;;METAL Y CRISTAL                                                                                     ;0;7,9;8421776149175;8543709099
1;17494               ;G4 LED 1,5W 3000K 90Lm                                                                              ;0,03;11;0;33;0;60;20;20;2,5;0;60;20;20;0,000024;0,005;;;1;G4 LED SMD 2835 1,5W 3000K 90Lm CRI >80 270?                                                        ;0;;PC                                                                                                  ;0;3,3;8421776164260;8543709099
1;17495               ;G9 LED 3,5W 3000K 420Lm CRISTAL                                                                     ;0,08;13;58;13;13;60;20;20;5;0;60;20;20;0,000024;0,01;;;1;G9 COB LED 3,5W 3000K 420Lm CRI >80 360?                                                            ;0;;CRISTAL                                                                                             ;0;8,3;8421776164277;8543709099
1;17496               ;A60 ESPEJO ORO E27 4W 2700K                                                                         ;0,06;60;102;60;60;0;0;0;0;0;130;65;65;0,000549;0;;;1;E27 4W 2700K 470 Lm CRI>80 360?                                                                     ;0;;GLASS                                                                                               ;0;8,6;8421776164284;8543709099
1;17497               ;R7S 117 MM COB 8W 800Lm 2700K                                                                       ;0,021;118;0;0;13,5;0;0;0;0;0;25;25;233;0,000146;0,021;;;1;R7S COB 8W 800Lm 2700K                                                                              ;0;;;0;11,2;8421776166271;8543709099
1;17498               ;A60 E27 7W 2700K TUYA WIFI                                                                          ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;A60 E27 7W 2700K 800Lm                                                                              ;0;;CRISTAL                                                                                             ;0;20,5;8421776185166;8543709099
1;17499               ;R7S 78 MM COB 4W 450Lm 2700K                                                                        ;0,021;118;0;0;13,5;0;0;0;0;0;0;0;0;0;0;;;0;R7S COB 4W 2700K 450Lm                                                                              ;0;;;0;8,8;8421776187634;8543709099
1;17514               ;A60 FILAMENTO AMBAR ON OFF DIMABLE 6W 2200K 550Lm                                                   ;0,01;0;105;0;60;285;335;675;0;0,064446;105;60;60;0,000378;0;;;1;A60 FILAMENTO 6W 2200K 550Lm CRI 80                                                                 ;0;;;0;12,7;8421776121812;8543709099
1;17271               ;G95 ESPEJO E27 LED 4W 2700K 400Lm                                                                   ;0,1;95;125;95;95;325;220;530;5;0,037895;160;100;100;0,0016;0,1;20;;1;E27 LED 4W 2700K 400Lm CRI>80 180?                                                                  ;1;;ALUMINIO Y CRISTAL ESPEJO                                                                           ;0;15,1;8421776112544;8539500000
1;17409               ;PEBETERO SP AMBAR E27 5W DIMABLE 2000K  250Lm                                                       ;0,1;0;146;0;64;0;0;0;0;0;158;71;71;0,000796;0,1;20;;1;E27 52 250Lm CRI>80 360?                                                                            ;0;;;0;17,35;8421776143456;8543709099
1;17413               ;G45 E14 LED 2W FILAMENTO AMBAR 2200K                                                                ;0,1;0;70;0;45;215;285;580;10;0,03554;90;53;55;0,000262;0,1;20;;1;COB LED E27 2W 2700K 220Lm 360?                                                                     ;0;;METAL Y CRISTAL                                                                                     ;0;5,3;8421776113640;8543709099
1;17414               ;G45 E27 LED 2W FILAMENTO AMBAR 2200K                                                                ;0,1;0;70;0;45;215;285;580;10;0,03554;90;52;52;0,000243;0,1;20;;1;COB LED E27 2W 2200K 220Lm 360?                                                                     ;0;;METAL Y CRISTAL                                                                                     ;0;5,3;8421776113626;8539500000
1;17415               ;GLOBO FILAMENTO LED E27 4W 2700K CLARA ?95                                                          ;0,5;0;138;0;95;450;450;690;25;0,139725;430;130;430;0,024037;0,5;20;;1;E27 LED 4W 2700K 470Lm 360?                                                                         ;0;;METAL Y CRISTAL                                                                                     ;0;13,5;8421776087965;8543709099
1;17417               ;G45 FILAMENTO LED E27 2W 2700K CLARA                                                                ;0,1;0;70;0;45;215;285;580;5;0,002723;90;53;53;0,000253;0,1;20;;1;COB LED E27 2W 2700K 220Lm 360?                                                                     ;0;;METAL Y CRISTAL                                                                                     ;0;4,6;8421776087934;8543709099
