REFERENCIA;DESCRIPCION;PESO_NETO;PESO_BRUTO;MEDIDAS_ARTICULO;EAN;CLASIFICACION;CLASIFICACIONTXT;ALTO_TOTAL;POTENCIA;MATERIALES;MEDIDAS_EMBALAJE;OBSERVACIONES;COLECCION;COLOR;LUMENS;COLOR_DE_LUZ;PORTALAMPARAS;INFORMACION_DETALLADA_ARTICULO;MARCA;ARTICULOS_RELACIONADOS;FECHADISPONIBLE;DISPONIBLE_SINCRONIZACION;IMAGENES
3169CG/45CR;COLGANTE ABBA CROMO LED 30W 2700LM 4000K;0,00;2,43;45x45x20;8435045085125;43;PENDANTS;;LED 30W 2700LM 4000K;METAL + ACRILICO;46x46x15;ENFILAJE RETROILUMINADO LED, DRIVER TENSION CONST. 24W 24V (0.75-1)A;ABBA;CROMO;2700;NEUTRA;LED;;AJP;;0000-00-00;30;https://www.grupoiluminacionajp.com/1/colgante-abba-cromo-led-30w-2700lm-4000k.jpg;https://www.grupoiluminacionajp.com/2/colgante-abba-cromo-led-30w-2700lm-4000k.jpg
3169PF/45CR;PLAFON ABBA CROMO LED 30W 2700LM 4000K;0,00;5,57;50x50x14;8435045085149;44;CEILING LAMPS;14;LED  30w  2700lm  4000k;METAL + ACRILICO;58x58x21;ENFILAJE RETROILUMINADO LED, DRIVER TENSION CONST. 24W 24V (0.75-1)A;ABBA;CROMO;2700;NEUTRA;LED;;AJP;;0000-00-00;30;https://www.grupoiluminacionajp.com/5/plafon-abba-cromo-led-30w-2700lm-4000k.jpg;https://www.grupoiluminacionajp.com/6/plafon-abba-cromo-led-30w-2700lm-4000k.jpg
AL081BR;METRO CADENA BRONCE;0,00;0,00;0x0x0;8435045078431;39;PERSONALITATION;;;METAL;;;PERSONALIZACION;MARRON;;;;;AJP;;0000-00-00;30;https://www.grupoiluminacionajp.com/1996/metro-cadena-bronce.jpg
AL081CR;METRO CADENA CROMO;0,00;0,00;0x0x0;8435045078448;39;PERSONALITATION;;;METAL;;;PERSONALIZACION;CROMO;;;;;AJP;;0000-00-00;0;https://www.grupoiluminacionajp.com/1997/metro-cadena-cromo.jpg
AL081CU;METRO CADENA CUERO;0,00;0,00;0x0x0;8435045078455;39;PERSONALITATION;;;METAL;;;PERSONALIZACION;CUERO;;;;;AJP;;0000-00-00;0;https://www.grupoiluminacionajp.com/1998/metro-cadena-cuero.jpg
AL092;REDUCTOR DE PANTALLA;0,00;0,00;0x0x0;8435045062843;39;PERSONALITATION;;;ACRILICO;;;PERSONALIZACION;BLANCO;;;E-27;;AJP;;0000-00-00;30;https://www.grupoiluminacionajp.com/2000/reductor-de-pantalla.jpg
CR103PF/30;CRISTAL ACCESORIOS OPAL MATE 30;0,00;0,00;30x30x0;8435045051618;39;PERSONALITATION;;;CRISTAL;;;PERSONALIZACION;OPAL;;;;;AJP;;0000-00-00;0;https://www.grupoiluminacionajp.com/2001/cristal-accesorios-opal-mate-30.jpg
CR103PF/40;CRISTAL ACCESORIOS OPAL MATE 40;0,00;0,00;40x40x0;8435045051625;39;PERSONALITATION;;;CRISTAL;;;PERSONALIZACION;OPAL;;;;;AJP;;2020-03-03;0;https://www.grupoiluminacionajp.com/2002/cristal-accesorios-opal-mate-40.jpg
CR525/40;CRISTAL ACCESORIOS OPAL MATE 40;0,00;1,62;40x40x0;8435045051588;39;PERSONALITATION;;;CRISTAL;;;PERSONALIZACION;OPAL;;;;;AJP;;0000-00-00;30;https://www.grupoiluminacionajp.com/2004/cristal-accesorios-opal-mate-40.jpg
SE023/N;METRO MANGUERA TRIFÁSICA NEGRA;0,00;0,00;0x0x0;8435045071883;39;PERSONALITATION;;;;;;PERSONALIZACION;NEGRO;;;;;AJP;;0000-00-00;0;https://www.grupoiluminacionajp.com/2607/metro-manguera-trifasica-negra.jpg;https://www.grupoiluminacionajp.com/2627/metro-manguera-trifasica-negra.jpg
SE080;METRO CABLE TRENZADO MARRON;0,00;0,00;0x0x0;8435045071913;39;PERSONALITATION;;;;;;PERSONALIZACION;MARRON;;;;;AJP;;0000-00-00;30;https://www.grupoiluminacionajp.com/2609/metro-cable-trenzado-marron.jpg;https://www.grupoiluminacionajp.com/2624/metro-cable-trenzado-marron.jpg
SE080/G;METRO CABLE TRENZADO PLATA;0,00;0,00;0x0x0;8435045054503;39;PERSONALITATION;;;;;;PERSONALIZACION;PLATA;;;;;AJP;;0000-00-00;30;https://www.grupoiluminacionajp.com/2008/metro-cable-trenzado-plata.jpg;https://www.grupoiluminacionajp.com/2629/metro-cable-trenzado-plata.jpg
SE140;PORTALAMPARAS E-27 PLAFONES;0,00;0,00;0x0x0;8435045071920;39;PERSONALITATION;;;;;;PERSONALIZACION;BLANCO;;;E-27;;AJP;;0000-00-00;30;https://www.grupoiluminacionajp.com/2009/portalamparas-e-27-plafones.jpg
SE023/T;METRO MANGUERA TRIFÁSICA TRANS;0,00;0,00;0x0x0;8435045071890;39;PERSONALITATION;;;;;;PERSONALIZACION;TRANSPARENTE;;;;;AJP;;0000-00-00;30;https://www.grupoiluminacionajp.com/2608/metro-manguera-trifasica-trans.jpg;https://www.grupoiluminacionajp.com/2626/metro-manguera-trifasica-trans.jpg
AL093CU;CONJUNTO FLORON + TIJA CUERO;0,00;0,00;9x9x0;8435045078493;39;PERSONALITATION;;;METAL;;;PERSONALIZACION;CUERO;;;;;AJP;;0000-00-00;0;https://www.grupoiluminacionajp.com/2013/conjunto-floron-tija-cuero.jpg
CR103AP/2;CRISTAL ACCESORIOS OPAL MATE;0,00;0,00;30x15x0;8435045071869;39;PERSONALITATION;;;CRISTAL;;;PERSONALIZACION;OPAL;;;;;AJP;;0000-00-00;20;https://www.grupoiluminacionajp.com/2021/cristal-accesorios-opal-mate.jpg
CR525/30;CRISTAL ACCESORIOS OPAL MATE 30;0,00;0,67;30x30x0;8435045051571;39;PERSONALITATION;;;CRISTAL;34x34x33,5;;PERSONALIZACION;OPAL;;;;;AJP;;0000-00-00;30;https://www.grupoiluminacionajp.com/2027/cristal-accesorios-opal-mate-30.jpg
SE080/B;METRO CABLE TRENZADO MARFIL;0,00;0,00;0x0x0;8435045071906;39;PERSONALITATION;;;;;;PERSONALIZACION;MARFIL;;;;;AJP;;0000-00-00;30;https://www.grupoiluminacionajp.com/2621/metro-cable-trenzado-marfil.jpg;https://www.grupoiluminacionajp.com/2622/metro-cable-trenzado-marfil.jpg
AL093BR;CONJUNTO FLORON + TIJA BRONCE;0,00;0,00;9x9x0;8435045078479;39;PERSONALITATION;;;METAL;;;PERSONALIZACION;MARRON;;;;;AJP;;0000-00-00;0;https://www.grupoiluminacionajp.com/2029/conjunto-floron-tija-bronce.jpg
AL093CR;CONJUNTO FLORON + TIJA CROMO;0,00;0,00;9x9x0;8435045078486;39;PERSONALITATION;;;METAL;;;PERSONALIZACION;CROMO;;;;;AJP;;0000-00-00;20;https://www.grupoiluminacionajp.com/2031/conjunto-floron-tija-cromo.jpg
AL122/27;PORTALAMPARAS E-27 LATONADO;0,00;0,00;0x0x0;8435045078516;39;PERSONALITATION;;;METAL;;;PERSONALIZACION;ORO;;;E-27;;AJP;;0000-00-00;30;https://www.grupoiluminacionajp.com/2032/portalamparas-e-27-latonado.jpg
3205RD/3CR;BASE COLGANTE  CROMO;0,00;0,55;31x31x0;8435045086078;39;PERSONALITATION;;;METAL;31x31x10;BASE COLGANTE 3 LUCES CON ISODÓN Y TRASERA;PERSONALIZACION;CROMO;;;;;AJP;;2020-03-13;0;https://www.grupoiluminacionajp.com/2053/base-colgante-cromo.jpg
3205RG/3CR;BASE REGLETA  CROMO;0,00;0,00;60x50x20;8435045086108;39;PERSONALITATION;20;;METAL;66x17;BASE REGLETA 3 LUCES CON ISODÓN Y TRASERA;PERSONALIZACION;CROMO;;;;;AJP;;2020-03-15;0;https://www.grupoiluminacionajp.com/2054/base-regleta-cromo.jpg
3205RD/3BR;BASE COLGANTE  MARRON;0,00;0,55;31x31x0;8435045086061;39;PERSONALITATION;;;METAL;31x31x10;BASE COLGANTE 3 LUCES CON ISODÓN Y TRASERA;PERSONALIZACION;MARRON;;;;;AJP;;2020-03-13;0;https://www.grupoiluminacionajp.com/2058/base-colgante-marron.jpg
3205RG/3BR;BASE REGLETA  MARRON;0,00;0,55;60x50x20;8435045086092;39;PERSONALITATION;20;;METAL;31x31x10;BASE REGLETA 3 LUCES CON ISODÓN Y TRASERA;PERSONALIZACION;MARRON;;;E-27;;AJP;;0000-00-00;5;https://www.grupoiluminacionajp.com/2059/base-regleta-marron.jpg
