TemplateType=Offer	Version=2014.0703																																																																																																																																																																																																																																																														
sku	price	quantity	product-id	product-id-type	condition-type	condition-note	ASIN-hint	title	product-tax-code	operation-type	sale-price	sale-start-date	sale-end-date	leadtime-to-ship	launch-date	is-giftwrap-available	is-gift-message-available	fulfillment-center-id																																																																																																																																																																																																																																													
sku	price	quantity	product-id	product-id-type	condition-type	condition-note	ASIN-hint	title	product-tax-code	operation-type	sale-price	sale-start-date	sale-end-date	leadtime-to-ship	launch-date	is-giftwrap-available	is-gift-message-available	fulfillment-center-id																																																																																																																																																																																																																																													
PRUEBA-3682	64.35	0	8435153236822	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1924	56.56	0	8435153219245	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5140	384.43	0	8435153251405	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3852	232.05	0	8435153238529	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6730	405.64	0	8435153267307	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3870	637.65	0	8435153238703	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6617	109.17	0	8435153266171	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-0997	113.1	0	8435153209970	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1421	159.90	0	8435153214219	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1131	193.06	0	8435153211317	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5391	367.14	0	8435153253911	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1904	52.65	0	8435153219047	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3625	53.74	0	8435153236259	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4601	177.45	0	8435153246012	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-0991	187.2	0	8435153209918	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1112	31.21	0	8435153211126	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1823	132.00	0	8435153218231	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6000K	202.47	0	8435153960000	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5365	84.80	0	8435153253652	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-0771	255.45	0	8435153207716	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4639	159.90	0	8435153246395	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3542	173.55	0	8435153235429	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1156	111.15	0	8435153211560	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1117	130.66	0	8435153211171	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6108	310.58	0	8435153261084	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5926	109.53	0	8435153259265	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5916	380.71	0	8435153259166	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6640	188.68	0	8435153266409	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1811	173.55	0	8435153218118	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4971	215.68	0	8435153249716	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6693	138.76	0	8435153266935	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5726	384.70	0	8435153257261	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5790	136.50	0	8435153257902	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6185	155.41	0	8435153261855	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4972	241.82	0	8435153249723	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4860	226.09	0	8435153248603	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6195	177.39	0	8435153261954	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6107	125.64	0	8435153261077	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6413	72.98	0	8435153264139	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5466	72.78	0	8435153254666	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1152	120.90	0	8435153211522	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1155	79.94	0	8435153211553	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5863	157.95	0	8435153258633	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6560	190.50	0	8435153265600	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5440	91.11	0	8435153254406	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6700	56.30	0	8435153267000	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4962E	123.82	0	8435153949623	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6139	148.29	0	8435153261398	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4861	232.84	0	8435153248610	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5360	201.02	0	8435153253607	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6701	56.30	0	8435153267016	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6551	88.80	0	8435153265518	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5465	185.84	0	8435153254659	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3858	126.75	0	8435153238581	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4863	80.99	0	8435153248634	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3681	46.80	0	8435153236815	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-0772	87.75	0	8435153207723	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4967E	233.50	0	8435153949678	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6168	116.86	0	8435153261688	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4635	66.30	0	8435153246357	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-C0044	36.40	0	8435153900440	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6200	80.82	5	8435153262005	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4821	222.30	5	8435153248214	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1631	144.30	5	8435153216312	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1919	124.80	5	8435153219191	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6292	322.30	5	8435153262920	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5211	142.21	5	8435153252112	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1646	126.75	5	8435153216466	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6131	175.24	5	8435153261312	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5275	124.8	5	8435153252754	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1915	72.15	5	8435153219153	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4931	120.13	5	8435153249310	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6720	462.11	5	8435153267208	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6003K	226.77	5	8435153960031	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6266	25.59	5	8435153262661	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-0939	72.15	5	8435153209390	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6129	521.22	5	8435153261299	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6412	124.32	5	8435153264122	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3773	64.35	5	8435153237737	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6182	290.55	5	8435153261824	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3888	89.70	5	8435153238888	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-0950	136.5	5	8435153209505	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5943	33.15	5	8435153259432	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3710	120.90	6	8435153237102	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6501	92.06	6	8435153265013	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5900	1164.15	6	8435153259005	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6300	550.68	6	8435153263002	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1401	245.70	6	8435153214011	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6207	358.78	6	8435153262074	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1177	116.99	6	8435153211775	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3626	161.94	6	8435153236266	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5811	377.94	6	8435153258114	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5792	148.20	6	8435153257926	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5002	290.21	6	8435153250026	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5560	1840.41	6	8435153255601	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6009	249.71	6	8435153260094	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5987	364.65	6	8435153259876	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1103	50.70	6	8435153211034	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3943	152.1	6	8435153239434	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1803	128.01	6	8435153218033	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5147	128.14	6	8435153251474	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4084	95.55	6	8435153240843	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1810	208.65	6	8435153218101	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3705	116.99	6	8435153237058	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1650	97.50	6	8435153216503	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3771	175.50	6	8435153237713	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1625	152.10	6	8435153216251	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5815	298.98	7	8435153258152	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6036	222.04	7	8435153260360	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6304	89.86	7	8435153263040	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5280	270.66	7	8435153252808	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6006K	307.09	7	8435153960062	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4072	276.9	7	8435153240720	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3620	254.16	7	8435153236204	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5040R	214.29	7	8435153950407	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5761	329.55	7	8435153257612	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6411	234.46	7	8435153264115	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5915	268.61	7	8435153259159	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1900	222.30	7	8435153219009	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6010	276.71	7	8435153260100	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1920	232.05	7	8435153219207	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6573	133.15	7	8435153265730	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-0782	249.6	7	8435153207822	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1100	163.80	7	8435153211003	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1100	163.80	7	8435153211003	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-0992	27.3	7	8435153209925	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1648	109.20	7	8435153216480	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1172	126.75	7	8435153211720	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4637	72.15	7	8435153246371	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4737	74.10	8	8435153247378	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5864	232.05	8	8435153258640	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3947	58.50	8	8435153239472	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4082	419.02	8	8435153240829	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1544	109.2	8	8435153215445	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1807	52.65	8	8435153218071	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5033	68.54	8	8435153250330	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1645	144.30	8	8435153216459	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3700	214.50	8	8435153237003	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1917	315.9	8	8435153219177	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-0770	296.4	8	8435153207709	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5276	106.47	8	8435153252761	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4074	115.05	8	8435153240744	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1630	105.29	8	8435153216305	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6106	682.34	8	8435153261060	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6101	420.12	8	8435153261015	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3869	300.30	8	8435153238697	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3541	222.30	8	8435153235412	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5797	152.10	8	8435153257971	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-1430	116.99	8	8435153214301	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-3540	245.70	8	8435153235405	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-6426	114.12	8	8435153264269	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-5461	135.67	8	8435153254611	EAN	NEW									3																																																																																																																																																																																																																																																		
PRUEBA-4735	68.24	9	8435153247354	EAN	NEW									3																																																																																																																																																																																																																																																		
