"idoxatis";"sku";"nombre";"stock";"pvpventa";"pvprecomendado";"ean"
18523827;174414;Sobremesa Andromeda Schuller - cromo pantalla - LED;30;0.00;0,00;
18523953;174112;Lampara Andromeda Schuller - Colgante ?60cm - LED;18;0.00;0,00;
18524808;174011;Lampara Andromeda Schuller - Colgante ?45cm - LED;26;0.00;0,00;
18524906;586423bl;Sobremesa Blanco Cargador Movil con altavoz - Schuller;0;79.96;135,52;
18524908;586423ng;Sobremesa Negro Cargador Movil con altavoz - Schuller;0;79.96;135,52;
18524979;664443/7376;Sobremesa Terra Schuller - Pan de oro pantalla - LED;1;173.00;;8435435322953
18526139;661530p-ca;SOBREMESA SERIE DECO. Oro/Plata/Marron;0;115.00;;
18526141;661530p-p;SOBREMESA SERIE DECO. Oro/Plata/Marron;0;120.00;;
18526142;661530o-c;SOBREMESA SERIE DECO. Oro/Plata/Marron;0;130.00;;
18526143;661530m-p;SOBREMESA SERIE DECO. Oro/Plata/Marron;0;144.00;;
18526146;661530c-c;SOBREMESA SERIE DECO. Oro/Plata/Marron;0;144.00;;
18528082;664228;Lampara Deco Schuller - Pan de plata pantalla - LED;1;187.00;;
18528358;E-463613;Lampara Luppo Schuller - Lineal abalorios cristal - LED;1;229.00;425,00;
18593248;508030;Plafon Argos Schuller - Plafon ?50cm espejo Argos;91;0.00;0,00;
18593252;508718;Colgante Argos Schuller - Lampara de ?40cm LED;140;0.00;0,00;
18593253;508111;Colgante Argos Schuller - Lampara de ?50cm LED;114;0.00;0,00;
18593258;509010;Colgante Argos Schuller - Colgante de ?22cm LED;119;0.00;0,00;
18593261;508222;Sobremesa Argos Schuller - Tulipa espejo grande - LED;45;0.00;0,00;
18593279;508516;Sobremesa Argos Schuller - Tulipa espejo peque?o - LED;18;0.00;0,00;
18593293;509213;Lampara Argos Schuller - Lampara linea 3 tulipas - LED;12;0.00;0,00;
18593317;509327;Aplique Argos Schuller -Tulipa Espejo;55;0.00;0,00;
18593623;876241;Colgante Ariadna Schuller - Transparente. 2 tama?os;0;451.00;;8435435323981
18593624;876113;Colgante Ariadna Schuller - Transparente. 2 tama?os;8;0.00;0,00;
18593627;876295;Colgante Ariadna Schuller - champagne ?53cm;0;389.00;;
18593628;876124;Colgante Ariadna Schuller - champagne ?66cm;8;0.00;0,00;
18593632;876352;Plaf?n Ariadna Schuller - transparente 53 cm LED;15;0.00;0,00;
18593635;876360;Plaf?n Ariadna Schuller - Cristales champagne 53 cm - LED;5;0.00;0,00;
18594519;193091;Aplique Arian Schuller - tulipa espejo - LED;144;0.00;0,00;
18594540;193273;L?mpara Arian Schuller - 1 Colgante espejo - LED;123;0.00;0,00;
18594553;193364;L?mpara Arian Schuller - 5 Colgantes espejo - LED;56;0.00;0,00;
18594557;193453;L?mpara Arian Schuller - 7 Colgantes espejo - LED;103;0.00;0,00;
18594564;193539;Lampara Arian Schuller - 5 colgantes espejo - LED;9;0.00;0,00;
18594649;874426;Lampara Aruma Schuller - 2 barras LED;2;0.00;0,00;
18595365;696318;Plaf?n Bruma Schuller - Semiplaf?n almendros LED;30;0.00;0,00;
18595381;860218;Colgante Bubble Schuller - Tulipa doble luz LED;87;0.00;0,00;
18595387;E-860117;Lampara Bubble Schuller - 4 colgantes en linea - LED;3;374.00;;
18595408;E-735836;Lampara Coras Schuller - Colgante blanco y plata - LED;1;259.00;394,00;
18599006;827523;Sobremesa Cosmo Schuller - Cromo 2 barras LED;33;0.00;0,00;
18599029;827746;Colgante Cosmos Schuller - Cromo luz LED;14;0.00;0,00;
18616564;E-827968;Lampara Cosmo schuller - 3 Barras de luz LED;1;370.00;;
18616578;827635;L?mpara de pie Cosmo Schuller - 2 barras LED;30;0.00;0,00;
18616789;152461;Colgante Cronos Schuller - Cromo ?60cm LED;15;0.00;0,00;
18623316;183653;Aplique Cube Schuller - 1 luz LED;33;0.00;0,00;
18623325;183542;Sobremesa serie Cube Schuller - Tulipa blanca - LED;59;0.00;0,00;
18623346;183320;Plaf?n Cube Schuller - 4 luces tulipas doble - LED;20;0.00;0,00;
18623354;183431;Lampara Cube Schuller - 4 tulipas en linea - LED;15;0.00;0,00;
18623380;571034G9;Aplique Cubic Schuller - 2 luces cristal - LED;41;0.00;0,00;
18623830;508323;Aplique Diamond Schuller - Abalorios cristal;8;0.00;0,00;
18623878;508931;L?mpara de pie Diamond Schuller - Abalorios - LED;8;0.00;0,00;
18623895;507413;Colgante Diamond Schuller - Abalorios cristal - 24cm LED;36;0.00;0,00;
18623899;507514;Lampara Diamond Schuller - Abalorios cristal - 54cm LED;9;0.00;0,00;
18623910;E-508821;Lampara Diamond Schuller - Ovalada cristal - LED;-1;445.00;571,00;8435435305277
18623917;507039;Plaf?n Diamond Schuller - Abalorios cristal - 2 tama?os;13;0.00;0,00;
18623918;507130;Plaf?n Diamond Schuller - Abalorios cristal - 2 tama?os;26;0.00;0,00;
18625074;49441583/7611;Lampara Domo Schuller - Colgante pantalla blanca - LED;8;638.00;;8435435304935
18625163;69441581/7608;Plafon Domo Schuller - Cadenas pantalla blanca;45;437.00;475,00;8435435307950
18625168;89431589/7443;Aplique Domo Schuller - Pantalla Beige LED;25;240.00;;8435435311599
18625453;506736;Plaf?n Eclipse Schuller - 4 luces tulipas doble - LED;123;0.00;0,00;
18625483;506847;Aplique Eclipse Schuller - Doble tulipa bola - Luz LED;137;0.00;0,00;
18625562;506514;Lampara Eclipse Schuller - 4 tulipas en linea - LED;95;0.00;0,00;
18625610;506625;Sobremesa Eclipse Schuller - Cromo bola - LED;58;0.00;0,00;
18630926;711021;Aplique Eloise Schuller - Barras cristal - LED;75;0.00;0,00;
18631226;711132;Plaf?n Eloise Schuller - Barras cristal - Luz LED;8;0.00;0,00;
18631275;579814G9;L?mpara Espiral Schuller - colgante 1 bola - LED;7;0.00;0,00;
18631330;674125;L?mpara colgante de techo Egea. 2 Tama?os.  SCHULLER.;8;250.00;;
18631331;E-674238;L?mpara colgante de techo Egea. 2 Tama?os.  SCHULLER.;1;279.00;379,00;
18631333;579930G9;L?mpara Espiral Schuller - colgante 3 bolas - LED;2;0.00;0,00;
18631809;391329;Sobremesa serie Flash Schuller - Tulipa abalorios -LED;51;0.00;0,00;
18631825;391540;Plaf?n Flash Schuller - 4 luces tulipas doble - LED;55;0.00;0,00;
18631828;391218;Aplique flash Schuller - abalarios cristal;54;0.00;0,00;
18631829;391870;Aplique Flash Schuller - 2 luces LED;70;0.00;0,00;
18631831;391653;Lampara Flash Schuller - 4 tulipas en linea - LED;26;0.00;0,00;
18631836;653422;L?mpara Fox Schuller - 4 colgantes vintage LED;61;0.00;0,00;
18631837;653608;Colgante Fox Schuller - Vintage 1 tulipa - LED;137;0.00;0,00;
18637566;690217;L?mpara Estratos Schuller - 3 bolas abalorios - LED;7;0.00;0,00;
18640663;535190;Colgante Ishara Schuller - Vintage plata - LED;43;0.00;0,00;
18640717;648175;Lampara Isis Schuller - Colgante ?58cm oro - LED;25;0.00;0,00;
18640759;E-648091;Lampara Isis Schuller - Colgante blanco oro - LED;1;219.00;249,00;
18640792;648362;Aplique Isis Schuller - Blanco y oro - LED;30;0.00;0,00;
18640822;648436;Sobremesa Isis Schuller - blanco oro luz LED;27;0.00;0,00;
18641989;E-463310G9;Semiplaf?n Luppo Schuller - Abalorios cristal luz LED;1;262.00;317,00;
18642125;E-463411G9;Lampara Luppo Schuller - cromo pantalla - LED;1;269.00;354,00;
18642291;661418;Sobremesa Mercury Schuller grande cromo pantalla;57;0.00;0,00;
18642340;661917;Lampara de Pie Mercury Schuller - Cromo pantalla - LED;41;0.00;0,00;
18642827;392742;Lampara Kira Schuller - Colgante blanco - LED;14;0.00;0,00;
18644721;872611;Lampara Minerva Schuller - Imperio cromo ?35cm 6L;5;0.00;0,00;
18644729;872853;Lampara Minerva Schuller - Imperio cromo ?55cm 10L;36;0.00;0,00;
18644759;872941;Lampara Minerva Schuller - Imperio cromo ?68cm 12L;19;0.00;0,00;
